"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"KC",674,"2016-05-28","80.97     ","-1.961","5.576","Nolan Arenado","571448","433586","Groundout","In play, out(s)","55.112    ","1500.297  ","-14.8     ","11.8      ","14","Nolan Arenado grounds out, shortstop Brandon Crawford to first baseman Brandon Belt.  ","R ","R","R","COL","SF ","X",6,4,1,2,2016,"7.11                  ","-5.01               ","0.394","1.151               ","null","null","null",1,9,"bot","114.8500","143.8200","233508","2016-05-28T23:35:08Z","457763","484499","160528_173504","3.32","-117.367            ","-1.84","9.96","21.51","-39.12","3.42","1.58","148","103.3","5.67                ","79.94","0.00","5.55",447607
"FF",63,"2016-05-28","89.75     ","2.809","5.488","Nolan Arenado","571448","518516","Strikeout","Called Strike","143.110   ","1757.188  ","-21.7     ","5.1       ","9 ","Nolan Arenado strikes out swinging.  ","R ","R","L","COL","SF ","S",0,0,0,0,2016,"5.43                  ","7.19                ","0.543","2.043               ","null",453568,"null",1,1,"bot","0.0000","0.0000","202650","2016-05-28T20:26:50Z","457763","484499","160528_142650","-7.71","-130.743            ","-5.18","9.51","24.41","-19.51","3.50","1.58","null","null","null","91.19","2222.00","6.71",447607
"SL",64,"2016-05-28","74.35     ","2.986","5.522","Nolan Arenado","571448","518516","Strikeout","Ball","160.934   ","772.220   ","-3.0      ","6.4       ","14","Nolan Arenado strikes out swinging.  ","R ","R","L","COL","SF ","B",0,0,0,1,2016,"1.33                  ","3.81                ","1.114","1.9                 ","null",453568,"null",1,1,"bot","0.0000","0.0000","202713","2016-05-28T20:27:13Z","457763","484499","160528_142712","-5.16","-127.098            ","-4.04","2.21","22.36","-25.78","3.35","1.58","null","null","null","74.27","2198.00","5.79",447607
"CU",65,"2016-05-28","86.14     ","2.748","5.856","Nolan Arenado","571448","518516","Strikeout","Called Strike","344.699   ","683.332   ","2.8       ","12.4      ","12","Nolan Arenado strikes out swinging.  ","R ","R","L","COL","SF ","S",0,0,1,1,2016,"-1.12                 ","-4.14               ","0.91","2.917               ","null",453568,"null",1,1,"bot","0.0000","0.0000","202735","2016-05-28T20:27:35Z","457763","484499","160528_142735","-3.64","-108.12             ","2.31","-1.34","15.95","-37.09","3.27","1.58","null","null","null","87.32","2243.00","6.31",447607
"SL",66,"2016-05-28","88.00     ","2.928","5.573","Nolan Arenado","571448","518516","Strikeout","Ball","149.547   ","580.626   ","-3.6      ","7.0       ","14","Nolan Arenado strikes out swinging.  ","R ","R","L","COL","SF ","B",0,0,1,2,2016,"1.56                  ","2.6                 ","1.034","2.118               ","null",453568,"null",1,1,"bot","0.0000","0.0000","202804","2016-05-28T20:28:04Z","457763","484499","160528_142803","-5.25","-125.71             ","-3.10","2.55","19.99","-27.84","3.38","1.58","null","null","null","87.90","2313.00","5.60",447607
"SL",67,"2016-05-28","87.4      ","2.944","5.55","Nolan Arenado","571448","518516","Strikeout","Swinging Strike","158.601   ","619.565   ","-2.6      ","6.5       ","14","Nolan Arenado strikes out swinging.  ","R ","R","L","COL","SF ","S",0,0,2,2,2016,"1.17                  ","2.94                ","1.048","2.229               ","null",453568,"null",1,1,"bot","0.0000","0.0000","202833","2016-05-28T20:28:33Z","457763","484499","160528_142832","-5.24","-128.09             ","-3.19","2.00","19.98","-27.08","3.42","1.58","null","null","null","null","null","null",447607
"CU",211,"2016-05-28","75.41     ","2.623","5.766","Nolan Arenado","571448","518516","Field Error","Called Strike","326.019   ","885.049   ","7.0       ","12.4      ","1 ","Nolan Arenado reaches on a throwing error by third baseman Matt Duffy.  ","R ","R","L","COL","SF ","S",5,4,0,0,2016,"-3.04                 ","-4.58               ","-0.597","2.736               ","null","null","null",0,4,"bot","105.2000","166.6900","210841","2016-05-28T21:08:41Z","457763","484499","160528_150841","-6.14","-109.714            ","2.10","-3.74","17.99","-37.72","3.24","1.58","null","null","null","75.40","2449.00","5.99",447607
"SL",212,"2016-05-28","87.7      ","2.867","5.4","Nolan Arenado","571448","518516","Field Error","Ball","140.928   ","763.865   ","-6.8      ","6.7       ","14","Nolan Arenado reaches on a throwing error by third baseman Matt Duffy.  ","R ","R","L","COL","SF ","B",5,4,0,1,2016,"2.5                   ","3.04                ","0.776","0.751               ","null","null","null",0,4,"bot","105.2000","166.6900","210857","2016-05-28T21:08:57Z","457763","484499","160528_150857","-6.17","-128.242            ","-6.60","4.26","21.42","-26.93","3.42","1.58","null","null","null","null","null","null",447607
"SL",213,"2016-05-28","87.49     ","2.87","5.425","Nolan Arenado","571448","518516","Field Error","Called Strike","136.783   ","630.085   ","-5.4      ","7.1       ","14","Nolan Arenado reaches on a throwing error by third baseman Matt Duffy.  ","R ","R","L","COL","SF ","S",5,4,1,1,2016,"2.28                  ","2.38                ","0.618","1.217               ","null","null","null",0,4,"bot","105.2000","166.6900","210924","2016-05-28T21:09:24Z","457763","484499","160528_150924","-6.43","-127.202            ","-5.05","3.78","23.12","-28.15","3.28","1.58","null","null","null","88.12","2322.00","6.35",447607
"CU",214,"2016-05-28","76.17     ","2.552","5.436","Nolan Arenado","571448","518516","Field Error","Ball","335.810   ","1169.574  ","6.5       ","13.5      ","13","Nolan Arenado reaches on a throwing error by third baseman Matt Duffy.  ","R ","R","L","COL","SF ","B",5,4,1,2,2016,"-2.96                 ","-6.66               ","-1.555","-0.662              ","null","null","null",0,4,"bot","105.2000","166.6900","210946","2016-05-28T21:09:46Z","457763","484499","160528_150945","-8.10","-110.216            ","-4.01","-3.64","19.77","-40.28","3.35","1.58","null","null","null","74.86","2443.00","5.59",447607
"FF",215,"2016-05-28","91.56     ","2.973","5.533","Nolan Arenado","571448","518516","Field Error","Foul","152.208   ","1403.030  ","-13.1     ","4.8       ","12","Nolan Arenado reaches on a throwing error by third baseman Matt Duffy.  ","R ","R","L","COL","SF ","S",5,4,2,2,2016,"3.28                  ","6.18                ","1.105","3.066               ","null","null","null",0,4,"bot","105.2000","166.6900","211016","2016-05-28T21:10:16Z","457763","484499","160528_151016","-6.10","-133.591            ","-2.64","6.02","24.42","-20.75","3.42","1.58","null","null","null","93.08","2233.00","6.63",447607
"SL",216,"2016-05-28","87.99     ","3.077","5.477","Nolan Arenado","571448","518516","Field Error","Ball","153.259   ","623.129   ","-3.9      ","6.6       ","14","Nolan Arenado reaches on a throwing error by third baseman Matt Duffy.  ","R ","R","L","COL","SF ","B",5,4,2,2,2016,"1.46                  ","2.85                ","1.703","1.934               ","null","null","null",0,4,"bot","105.2000","166.6900","211058","2016-05-28T21:10:58Z","457763","484499","160528_151058","-3.99","-127.799            ","-3.68","2.47","20.38","-27.27","3.30","1.58","null","null","null","88.83","2338.00","6.28",447607
"CU",217,"2016-05-28","74.03     ","2.82","5.676","Nolan Arenado","571448","518516","Field Error","In play, no out","317.971   ","918.340   ","7.4       ","12.7      ","12","Nolan Arenado reaches on a throwing error by third baseman Matt Duffy.  ","R ","R","L","COL","SF ","X",5,4,3,2,2016,"-3.84                 ","-4.33               ","1.35","2.641               ","null","null","null",0,4,"bot","105.2000","166.6900","211141","2016-05-28T21:11:41Z","457763","484499","160528_151125","-2.07","-107.574            ","2.24","-4.56","16.55","-37.23","3.42","1.58","61","62.4","-45.21              ","73.38","2282.00","5.53",447607
"FF",172,"2016-05-27","92.52     ","-1.501","5.96","Nolan Arenado","571448","544150","Double","Ball","202.619   ","1158.195  ","7.5       ","4.9       ","12","Nolan Arenado doubles (8) on a line drive to left fielder Gregor Blanco.   Charlie Blackmon scores.  ","R ","R","R","COL","SF ","B",7,3,1,1,2016,"-2.2                  ","5.23                ","1.081","4.149               ","null",453568,"null",2,3,"bot","31.4700","103.2500","021654","2016-05-28T02:16:54Z","623143","427090","160527_201655","7.69","-134.209            ","-0.70","-4.12","21.32","-22.28","3.34","1.59","null","null","null","93.21","2332.00","6.08",447592
"SL",170,"2016-05-27","76.65     ","-1.837","5.73","Nolan Arenado","571448","544150","Double","Called Strike","73.762    ","702.431   ","-9.2      ","10.8      ","8 ","Nolan Arenado doubles (8) on a line drive to left fielder Gregor Blanco.   Charlie Blackmon scores.  ","R ","R","R","COL","SF ","S",7,3,0,0,2016,"4.07                  ","-1.24               ","-0.21","2.104               ","null",453568,"null",2,3,"bot","31.4700","103.2500","021604","2016-05-28T02:16:04Z","623143","427090","160527_201603","2.43","-111.388            ","-0.40","5.18","17.53","-33.68","3.42","1.59","null","null","null","76.27","0.00","5.68",447592
"CU",171,"2016-05-27","74.93     ","-1.643","5.789","Nolan Arenado","571448","544150","Double","Ball In Dirt","47.630    ","1028.528  ","-9.2      ","12.9      ","14","Nolan Arenado doubles (8) on a line drive to left fielder Gregor Blanco.   Charlie Blackmon scores.  ","R ","R","R","COL","SF ","B",7,3,0,1,2016,"4.73                  ","-4.38               ","0.699","0.484               ","null",453568,"null",2,3,"bot","31.4700","103.2500","021626","2016-05-28T02:16:26Z","623143","427090","160527_201625","3.71","-108.652            ","-2.72","5.69","18.00","-37.37","3.42","1.59","null","null","null","73.92","2343.00","5.44",447592
"SL",173,"2016-05-27","77.94     ","-1.798","5.736","Nolan Arenado","571448","544150","Double","In play, run(s)","40.795    ","672.526   ","-6.1      ","11.0      ","8 ","Nolan Arenado doubles (8) on a line drive to left fielder Gregor Blanco.   Charlie Blackmon scores.  ","R ","R","R","COL","SF ","X",7,3,2,1,2016,"2.58                  ","-3.04               ","0.174","2.075               ","null",453568,"null",2,3,"bot","31.4700","103.2500","021731","2016-05-28T02:17:31Z","623143","427090","160527_201722","3.70","-113.412            ","-0.27","3.44","16.32","-36.15","3.44","1.59","213","104.8","12.24               ","78.13","0.00","5.81",447592
"FF",287,"2016-05-27","94.19     ","-1.036","5.844","Nolan Arenado","571448","544150","Groundout","Ball","200.708   ","1776.405  ","13.5      ","3.9       ","14","Nolan Arenado grounds out, third baseman Matt Duffy to first baseman Buster Posey.  ","R ","R","R","COL","SF ","B",5,4,0,1,2016,"-3.1                  ","8.15                ","1.63","1.868               ","null","null","null",2,5,"bot","102.0300","167.3400","024852","2016-05-28T02:48:52Z","623143","427090","160527_204851","8.33","-136.904            ","-7.75","-5.93","27.69","-16.49","3.41","1.59","null","null","null","94.58","2267.00","6.24",447592
"SL",288,"2016-05-27","78.62     ","-1.476","5.678","Nolan Arenado","571448","544150","Groundout","In play, out(s)","43.041    ","748.430   ","-7.3      ","11.4      ","14","Nolan Arenado grounds out, third baseman Matt Duffy to first baseman Buster Posey.  ","R ","R","R","COL","SF ","X",5,4,1,1,2016,"3.05                  ","-3.32               ","1.005","0.832               ","null","null","null",2,5,"bot","102.0300","167.3400","024911","2016-05-28T02:49:11Z","623143","427090","160527_204906","4.70","-114.313            ","-2.83","4.03","21.67","-36.48","3.44","1.59","4","52.6","-46.44              ","78.00","2293.00","5.82",447592
"FF",286,"2016-05-27","92.87     ","-1.364","5.916","Nolan Arenado","571448","544150","Groundout","Foul","206.133   ","1668.055  ","15.8      ","4.3       ","12","Nolan Arenado grounds out, third baseman Matt Duffy to first baseman Buster Posey.  ","R ","R","R","COL","SF ","S",5,4,0,0,2016,"-3.67                 ","7.43                ","1.017","2.862               ","null","null","null",2,5,"bot","102.0300","167.3400","024832","2016-05-28T02:48:32Z","623143","427090","160527_204831","7.64","-134.604            ","-4.74","-6.82","25.48","-18.28","3.44","1.59","null","null","null","93.18","2285.00","6.23",447592
"FF",443,"2016-05-27","91.12     ","-1.61","5.803","Nolan Arenado","571448","502004","Groundout","In play, out(s)","199.919   ","1487.984  ","9.4       ","4.8       ","9 ","Nolan Arenado grounds out, third baseman Matt Duffy to first baseman Buster Posey.  ","R ","R","R","COL","SF ","X",5,4,1,0,2016,"-2.58                 ","7.08                ","0.566","1.711               ","null","null","null",0,8,"bot","97.9700","166.8400","033649","2016-05-28T03:36:49Z","623143","427090","160527_213646","6.59","-132.151            ","-7.02","-4.62","25.13","-19.43","3.44","1.59","109","77.0","-30.85              ","90.78","2355.00","5.87",447592
"FC",442,"2016-05-27","88.95     ","-1.968","5.965","Nolan Arenado","571448","502004","Groundout","Ball","130.987   ","906.794   ","-12.9     ","6.6       ","11","Nolan Arenado grounds out, third baseman Matt Duffy to first baseman Buster Posey.  ","R ","R","R","COL","SF ","B",5,4,0,0,2016,"3.56                  ","3.05                ","-1.193","3.346               ","null","null","null",0,8,"bot","97.9700","166.8400","033629","2016-05-28T03:36:29Z","623143","427090","160527_213628","0.80","-128.968            ","-1.46","6.09","23.36","-26.89","3.49","1.59","null","null","null","88.37","2340.00","5.68",447592
"SL",44,"2016-05-27","83.67     ","-2.257","5.684","Nolan Arenado","571448","430912","Flyout","Ball","156.666   ","814.547   ","-8.2      ","7.3       ","14","Nolan Arenado flies out to right fielder Jarrett Parker.  ","R ","R","R","COL","SF ","B",9,1,0,1,2016,"1.79                  ","4.1                 ","1.419","1.066               ","null","null",518934,1,1,"bot","187.8200","100.2000","013432","2016-05-28T01:34:32Z","623143","427090","160527_193430","8.27","-120.866            ","-5.69","2.69","19.99","-25.94","3.43","1.59","null","null","null","82.10","2680.00","5.13",447592
"FF",45,"2016-05-27","90.43     ","-2.347","5.73","Nolan Arenado","571448","430912","Flyout","Foul","209.822   ","2030.460  ","24.8      ","4.3       ","1 ","Nolan Arenado flies out to right fielder Jarrett Parker.  ","R ","R","R","COL","SF ","S",9,1,1,1,2016,"-5.23                 ","9.08                ","-0.425","3.42                ","null","null",518934,1,1,"bot","187.8200","100.2000","013452","2016-05-28T01:34:52Z","623143","427090","160527_193450","6.72","-130.381            ","-2.80","-9.08","25.36","-16.34","3.44","1.59","null","null","null","88.35","2210.00","5.15",447592
"FF",46,"2016-05-27","91.19     ","-2.097","5.583","Nolan Arenado","571448","430912","Flyout","In play, out(s)","214.058   ","2013.474  ","25.2      ","4.5       ","14","Nolan Arenado flies out to right fielder Jarrett Parker.  ","R ","R","R","COL","SF ","X",9,1,1,2,2016,"-5.75                 ","8.47                ","1.01","2.451               ","null","null",518934,1,1,"bot","187.8200","100.2000","013600","2016-05-28T01:36:00Z","623143","427090","160527_193554","10.08","-131.642            ","-4.93","-10.23","24.44","-17.04","3.44","1.59","283","83.0","39.33               ","89.39","2385.00","5.15",447592
"SL",43,"2016-05-27","85.01     ","-2.417","5.74","Nolan Arenado","571448","430912","Flyout","Called Strike","180.592   ","1024.918  ","-2.4      ","6.3       ","9 ","Nolan Arenado flies out to right fielder Jarrett Parker.  ","R ","R","R","COL","SF ","S",9,1,0,0,2016,"-0.06                 ","5.52                ","0.626","2.028               ","null","null",518934,1,1,"bot","187.8200","100.2000","013414","2016-05-28T01:34:14Z","623143","427090","160527_193413","7.47","-122.972            ","-4.29","-0.09","19.98","-23.49","3.57","1.69","null","null","null","83.36","2740.00","4.91",447592
"FT",16,"2016-05-26","93.20     ","-1.473","5.774","Nolan Arenado","571448","453329","Flyout","In play, out(s)","232.738   ","1678.837  ","25.6      ","5.6       ","2 ","Nolan Arenado flies out to center fielder Jackie Bradley Jr.  ","R ","R","R","BOS","COL","X",8,1,0,0,2016,"-6.659                ","5.027               ","0.217","3.107               ","null","null","null",2,1,"top","104.0600","53.4100","231541","2016-05-26T23:15:41Z","543877","573597","160526_191458","6.87","-135.766            ","-2.95","-12.50","28.06","-22.66","3.45","1.59","343","93.3","37.37               ","93.44","2139.00","6.39",447573
"FF",154,"2016-05-26","92.61     ","-1.142","5.717","Nolan Arenado","571448","453329","Strikeout","Ball","212.074   ","1970.627  ","24.9      ","4.3       ","14","Nolan Arenado strikes out swinging.  ","R ","R","R","BOS","COL","B",0,0,0,1,2016,"-5.218                ","8.286               ","1.040","2.112               ","null",453568,"null",1,4,"top","0.0000","0.0000","235646","2016-05-26T23:56:46Z","543877","573597","160526_195611","7.66","-134.990            ","-6.54","-9.74","26.27","-16.64","3.45","1.59","null","null","null","93.01","2077.00","6.38",447573
"FC",155,"2016-05-26","88.72     ","-1.322","5.722","Nolan Arenado","571448","453329","Strikeout","Foul","169.083   ","1168.414  ","-7.2      ","5.4       ","3 ","Nolan Arenado strikes out swinging.  ","R ","R","R","BOS","COL","S",0,0,1,1,2016,"1.156                 ","5.949               ","0.593","2.984               ","null",453568,"null",1,4,"top","0.0000","0.0000","235712","2016-05-26T23:57:12Z","543877","573597","160526_195637","4.52","-129.529            ","-2.74","1.98","25.50","-21.93","3.45","1.59","null","null","null","88.88","2434.00","6.27",447573
"CH",153,"2016-05-26","80.23     ","-1.075","5.996","Nolan Arenado","571448","453329","Strikeout","Called Strike","218.424   ","1482.497  ","16.9      ","7.0       ","11","Nolan Arenado strikes out swinging.  ","R ","R","R","BOS","COL","S",0,0,0,0,2016,"-5.317                ","6.650               ","-0.709","2.878               ","null",453568,"null",1,4,"top","0.0000","0.0000","235617","2016-05-26T23:56:17Z","543877","573597","160526_195545","2.45","-117.294            ","-2.33","-7.45","21.02","-22.78","3.45","1.59","null","null","null","80.52","1595.00","6.31",447573
"CU",156,"2016-05-26","78.07     ","-1.084","6.092","Nolan Arenado","571448","453329","Strikeout","Swinging Strike (Blocked)","53.964    ","1649.867  ","-15.2     ","13.1      ","14","Nolan Arenado strikes out swinging.  ","R ","R","R","BOS","COL","S",0,0,1,2,2016,"8.121                 ","-5.965              ","1.260","1.153               ","null",453568,"null",1,4,"top","0.0000","0.0000","235811","2016-05-26T23:58:11Z","543877","573597","160526_195737","2.88","-113.796            ","-2.10","10.47","24.25","-39.79","3.45","1.59","null","null","null","77.27","2676.00","6.14",447573
"CU",270,"2016-05-26","80.20     ","-1.459","5.963","Nolan Arenado","571448","453329","Flyout","In play, out(s)","67.560    ","1898.546  ","-20.7     ","12.1      ","6 ","Nolan Arenado flies out to left fielder Blake Swihart.  ","R ","R","R","BOS","COL","X",7,1,0,2,2016,"10.369                ","-4.336              ","0.500","2.318               ","null","null","null",2,5,"top","58.8900","91.5600","003317","2016-05-27T00:33:17Z","543877","573597","160526_203242","1.41","-116.771            ","-0.07","14.12","24.75","-38.01","3.45","1.59","307","84.1","29.32               ","79.81","0.00","6.44",447573
"FC",268,"2016-05-26","90.59     ","-1.544","5.572","Nolan Arenado","571448","453329","Flyout","Foul","166.096   ","1099.207  ","-7.9      ","5.3       ","6 ","Nolan Arenado flies out to left fielder Blake Swihart.  ","R ","R","R","BOS","COL","S",7,1,0,0,2016,"1.344                 ","5.385               ","0.410","2.500               ","null","null","null",2,5,"top","58.8900","91.5600","003229","2016-05-27T00:32:29Z","543877","573597","160526_203146","4.67","-132.135            ","-3.78","2.41","24.75","-22.46","3.45","1.59","null","null","null","91.13","2476.00","6.38",447573
"FT",269,"2016-05-26","93.92     ","-1.369","5.690","Nolan Arenado","571448","453329","Flyout","Swinging Strike","233.084   ","2154.122  ","36.6      ","5.6       ","13","Nolan Arenado flies out to left fielder Blake Swihart.  ","R ","R","R","BOS","COL","S",7,1,0,1,2016,"-8.570                ","6.399               ","-1.618","2.227               ","null","null","null",2,5,"top","58.8900","91.5600","003253","2016-05-27T00:32:53Z","543877","573597","160526_203220","2.34","-137.069            ","-5.67","-16.27","30.87","-19.95","3.45","1.59","null","null","null","94.01","2240.00","6.41",447573
"FF",386,"2016-05-26","94.17     ","-1.243","5.367","Nolan Arenado","571448","592390","Sac Fly","Called Strike","189.043   ","2251.905  ","12.1      ","2.7       ","4 ","Nolan Arenado out on a sacrifice fly to left fielder Blake Swihart.   Daniel Descalso scores.  ","R ","R","R","BOS","COL","S",7,1,0,0,2016,"-1.755                ","10.985              ","-0.308","2.491               ",518614,453568,518934,1,7,"top","57.8700","93.0800","010913","2016-05-27T01:09:13Z","543877","573597","160526_210829","3.16","-137.491            ","-5.76","-3.36","30.83","-11.10","3.45","1.59","null","null","null","94.53","2349.00","6.52",447573
"FF",387,"2016-05-26","94.29     ","-1.087","5.405","Nolan Arenado","571448","592390","Sac Fly","In play, run(s)","188.661   ","1653.026  ","6.4       ","3.8       ","1 ","Nolan Arenado out on a sacrifice fly to left fielder Blake Swihart.   Daniel Descalso scores.  ","R ","R","R","BOS","COL","X",7,1,0,1,2016,"-1.245                ","8.130               ","-0.637","2.911               ",518614,453568,518934,1,7,"top","57.8700","93.0800","010936","2016-05-27T01:09:36Z","543877","573597","160526_210854","1.66","-138.103            ","-3.70","-2.37","34.77","-16.62","3.45","1.59","331","98.1","43.53               ","94.62","2299.00","6.59",447573
"SL",512,"2016-05-26","87.36     ","3.387","6.335","Nolan Arenado","571448","518927","Strikeout","Foul","155.566   ","334.444   ",".4        ","7.5       ","9 ","Nolan Arenado strikes out swinging.  ","R ","R","L","BOS","COL","S",0,0,0,1,2016,"0.736                 ","1.575               ","0.286","1.894               ","null","null",518934,2,9,"top","0.0000","0.0000","014616","2016-05-27T01:46:16Z","543877","573597","160526_214544","-8.05","-127.408            ","-5.34","1.22","25.10","-29.50","3.45","1.59","null","null","null","85.11","0.00","4.83",447573
"FF",513,"2016-05-26","90.65     ","3.038","6.368","Nolan Arenado","571448","518927","Strikeout","Foul","138.990   ","1872.073  ","-23.7     ","5.0       ","11","Nolan Arenado strikes out swinging.  ","R ","R","L","BOS","COL","S",0,0,0,2,2016,"6.322                 ","7.228               ","-0.602","3.465               ","null","null",518934,2,9,"top","0.0000","0.0000","014648","2016-05-27T01:46:48Z","543877","573597","160526_214614","-11.63","-131.796            ","-3.85","11.16","27.07","-19.34","3.45","1.59","null","null","null","87.88","2139.00","4.73",447573
"FF",511,"2016-05-26","92.02     ","3.326","6.071","Nolan Arenado","571448","518927","Strikeout","Called Strike","145.382   ","2078.397  ","-25.8     ","4.5       ","8 ","Nolan Arenado strikes out swinging.  ","R ","R","L","BOS","COL","S",0,0,0,0,2016,"5.987                 ","8.631               ","0.169","1.687               ","null","null",518934,2,9,"top","0.0000","0.0000","014557","2016-05-27T01:45:57Z","543877","573597","160526_214524","-10.43","-134.195            ","-8.53","10.92","28.91","-16.35","3.45","1.59","null","null","null","90.12","2133.00","5.23",447573
"FF",514,"2016-05-26","90.67     ","3.253","6.326","Nolan Arenado","571448","518927","Strikeout","Swinging Strike","138.437   ","1421.783  ","-16.1     ","5.4       ","12","Nolan Arenado strikes out swinging.  ","R ","R","L","BOS","COL","S",0,0,0,2,2016,"4.842                 ","5.419               ","0.021","3.922               ","null","null",518934,2,9,"top","0.0000","0.0000","014717","2016-05-27T01:47:17Z","543877","573597","160526_214643","-10.09","-132.068            ","-1.98","8.59","27.03","-22.49","3.45","1.59","null","null","null","88.31","2114.00","4.89",447573
"KN",19,"2016-05-25","71.94     ","-0.78","6.13","Nolan Arenado","571448","453214","Strikeout","Called Strike","60.568    ","968.819   ","-9.8      ","13.4      ","5 ","Nolan Arenado strikes out swinging.  Passed ball by catcher Ryan Hanigan.   Nolan Arenado to 1st.  ","R ","R","R","BOS","COL","S",0,0,1,0,2016,"5.61                  ","-3.23               ","0.06","2.82                ","null","null","null",1,1,"top","0.0000","0.0000","231446","2016-05-25T23:14:46Z","452672","427537","160525_191407","0.24","-104.71             ","1.91","6.09","21.28","-35.61","3.46","1.54","null","null","null","70.35","0.00","5.66",447560
"KN",20,"2016-05-25","75.48     ","-0.65","6.07","Nolan Arenado","571448","453214","Strikeout","Called Strike","37.347    ","795.328   ","-5.8      ","12.4      ","2 ","Nolan Arenado strikes out swinging.  Passed ball by catcher Ryan Hanigan.   Nolan Arenado to 1st.  ","R ","R","R","BOS","COL","S",0,0,1,1,2016,"3.04                  ","-4.06               ","-0.12","3.52                ","null","null","null",1,1,"top","0.0000","0.0000","231504","2016-05-25T23:15:04Z","452672","427537","160525_191423","0.28","-110.05             ","3.10","3.66","23.34","-36.97","3.52","1.59","null","null","null","74.03","0.00","5.71",447560
"KN",22,"2016-05-25","77.37     ","-0.46","6.27","Nolan Arenado","571448","453214","Strikeout","Swinging Strike","157.512   ","2095.272  ","-19.1     ","5.9       ","11","Nolan Arenado strikes out swinging.  Passed ball by catcher Ryan Hanigan.   Nolan Arenado to 1st.  ","R ","R","R","BOS","COL","S",0,0,2,2,2016,"4.91                  ","11.82               ","-0.33","4.13                ","null","null","null",1,1,"top","0.0000","0.0000","231607","2016-05-25T23:16:07Z","452672","427537","160525_191505","-1.12","-112.59             ","-0.83","6.22","23.18","-17.15","3.42","1.59","null","null","null","76.18","0.00","5.84",447560
"KN",18,"2016-05-25","75.76     ","-0.66","6.22","Nolan Arenado","571448","453214","Strikeout","Ball","38.656    ","1769.016  ","-11.6     ","14.6      ","14","Nolan Arenado strikes out swinging.  Passed ball by catcher Ryan Hanigan.   Nolan Arenado to 1st.  ","R ","R","R","BOS","COL","B",0,0,0,0,2016,"6.96                  ","-8.76               ","1.07","2.43                ","null","null","null",1,1,"top","0.0000","0.0000","231427","2016-05-25T23:14:27Z","452672","427537","160525_191345","1.77","-110.02             ","1.71","8.38","22.76","-42.65","3.56","1.59","null","null","null","74.28","0.00","5.81",447560
"KN",21,"2016-05-25","79.48     ","-0.55","6.24","Nolan Arenado","571448","453214","Strikeout","Ball","283.771   ","1614.238  ","19.3      ","11.3      ","11","Nolan Arenado strikes out swinging.  Passed ball by catcher Ryan Hanigan.   Nolan Arenado to 1st.  ","R ","R","R","BOS","COL","B",0,0,1,2,2016,"-9.37                 ","-2.36               ","-1.17","3.73                ","null","null","null",1,1,"top","0.0000","0.0000","231523","2016-05-25T23:15:23Z","452672","427537","160525_191441","1.34","-115.76             ","2.06","-12.51","24.87","-35.24","3.53","1.59","null","null","null","78.12","0.00","5.78",447560
"KN",164,"2016-05-25","75.67     ","-0.47","5.99","Nolan Arenado","571448","453214","Lineout","Swinging Strike","85.366    ","1001.639  ","-13.4     ","11.3      ","14","Nolan Arenado lines out to shortstop Xander Bogaerts.  ","R ","R","R","BOS","COL","S",6,3,1,0,2016,"6.24                  ","-0.56               ","1.08","2.11                ","null","null",453568,2,3,"top","111.6800","141.9100","235150","2016-05-25T23:51:50Z","452672","427537","160525_195108","1.60","-110.44             ","-0.85","7.60","22.11","-32.79","3.42","1.59","null","null","null","74.97","0.00","6.06",447560
"KN",165,"2016-05-25","76.71     ","-0.56","6.03","Nolan Arenado","571448","453214","Lineout","In play, out(s)","282.648   ","1379.890  ","15.9      ","11.8      ","4 ","Nolan Arenado lines out to shortstop Xander Bogaerts.  ","R ","R","R","BOS","COL","X",6,3,1,1,2016,"-8.38                 ","-1.94               ","-0.28","2.52                ","null","null",453568,2,3,"top","111.6800","141.9100","235216","2016-05-25T23:52:16Z","452672","427537","160525_195135","2.97","-112.17             ","0.19","-10.41","25.00","-34.51","3.42","1.59","149","89.7","11.01               ","75.63","0.00","6.00",447560
"KN",162,"2016-05-25","74.91     ","-0.48","6.0","Nolan Arenado","571448","453214","Lineout","Ball","264.029   ","873.614   ","10.8      ","11.2      ","8 ","Nolan Arenado lines out to shortstop Xander Bogaerts.  ","R ","R","R","BOS","COL","B",6,3,0,0,2016,"-5.54                 ","0.52                ","-0.05","1.71                ","null","null",453568,2,3,"top","111.6800","141.9100","235108","2016-05-25T23:51:08Z","452672","427537","160525_195028","2.46","-109.2              ","-1.81","-6.54","23.15","-31.49","3.58","1.59","null","null","null","73.64","0.00","5.85",447560
